Mean	Min	Max	Segment	Timing
0.0317828951477794	0.0127783722534629	0.065484911253064	chr_1_disomic_I	Post-CNV
0.0512909024697976	0.0265027577631771	0.0895948845265343	chr_2_disomic_I	Post-CNV
0.0412343009676783	0.0178020444334874	0.0812480110644892	chr_3_disomic_I	Post-CNV
0.0322391250701221	0.0118311907049124	0.0701710027269984	chr_4_disomic_I	Post-CNV
0.0398680068255395	0.01602900647822	0.0821433313946986	chr_5_disomic_I	Post-CNV
0.0479220579356235	0.0206893432092578	0.0944255583825375	chr_6_disomic_I	Post-CNV
0.0457788517583598	0.0184054727042476	0.0943219310489031	chr_7_disomic_I	Post-CNV
0.0712438564641475	0.0341641983957054	0.131019988618208	chr_8_disomic_I	Post-CNV
0.0276346135915541	0.00569892168536214	0.0807600678446559	chr_9_disomic_I	Post-CNV
0.0178380656829687	0.00216027250984585	0.064437226577897	chr_10_disomic_I	Post-CNV
0.166692993741366	0.0300277103835739	0.516462527400634	chr_10_trisomic_I	Post-CNV
0.0675106624652531	0.0021585777465503	0.35691686892996	chr_10_trisomic_II	Pre-CNV
0.0695616246510074	0.0318080042998539	0.132049631658206	chr_11_disomic_I	Post-CNV
0.076640226733673	0.0367519676947682	0.140944105677322	chr_12_disomic_I	Post-CNV
0.0350684513375616	0.00424695214906247	0.12667930395233	chr_13_monosomic_I	Post-CNV
0.0776827263446776	0.0160200457399933	0.227021891555285	chr_13_disomic_I	Post-CNV
0.0345105864502442	0.00711691259384825	0.10085457840208	chr_14_disomic_I	Post-CNV
0.0521800471483252	0.0142173066452872	0.13360164498908	chr_15_disomic_I	Post-CNV
0	0	0.0889850892183415	chr_16_monosomic_I	Post-CNV
0.0300777045465879	0.000761501548318716	0.167582243751609	chr_16_disomic_I	Post-CNV
0	0	0.169918678386261	chr_17_disomic_I	Post-CNV
0.036199191335405	0.0043838900086117	0.13076392561124	chr_17_trisomic_I	Post-CNV
0.036380187292082	0.00444040029042576	0.131051200247272	chr_17_trisomic_II	Pre-CNV
0.0408388189963509	0.00842194628167387	0.119348359328929	chr_18_disomic_I	Post-CNV
0.0182318457034522	0.000461590368719204	0.101581342618257	chr_19_disomic_I	Post-CNV
0	0	0.0628934499013847	chr_20_disomic_I	Post-CNV
0.0918557253964516	0.018942858877046	0.268441409189985	chr_21_disomic_I	Post-CNV
0.0589822836978837	0.00714302819066993	0.213064288823148	chr_22_disomic_I	Post-CNV
