Mean	Min	Max	Segment	Timing
0.0410990756831579	0.018793114488176	0.0780188477868614	chr_1_tetrasomic_I	Post-CNV
0.0357561958443473	0.0152680765308136	0.0709494502801742	chr_1_tetrasomic_II	Pre-CNV
0.0682479101754107	0.039009577513494	0.110830330382891	chr_2_tetrasomic_I	Post-CNV
0.0525508908350662	0.0274279184341153	0.0911481258124691	chr_2_tetrasomic_II	Pre-CNV
0.0643451893531443	0.0337676347705945	0.111174359485351	chr_3_tetrasomic_I	Post-CNV
0.0514761514825155	0.0246848154939656	0.0946664753436301	chr_3_tetrasomic_II	Pre-CNV
0.0690739280569067	0.0288366970358169	0.139027439468904	chr_9_tetrasomic_I	Post-CNV
0.0386813997118678	0.0109809217786304	0.0969823206198048	chr_9_tetrasomic_II	Pre-CNV
0.0425796966504736	0.0147703093704353	0.0957485956787597	chr_10_tetrasomic_I	Post-CNV
0.0395991178849404	0.013067876729497	0.0915846816579985	chr_10_tetrasomic_II	Pre-CNV
0.0693551716020719	0.0317136008194694	0.131657719462316	chr_11_tetrasomic_I	Post-CNV
0.0554841372816575	0.022658170867806	0.113221970443249	chr_11_tetrasomic_II	Pre-CNV
0.0536481620028569	0.0215693435603989	0.110535717759889	chr_12_tetrasomic_I	Post-CNV
0.0300429707215999	0.00804391626718659	0.0776027976037059	chr_12_tetrasomic_II	Pre-CNV
0.0575176500386438	0.0186758244058665	0.134227008214632	chr_14_tetrasomic_I	Post-CNV
0.0575176500386438	0.0186758244058665	0.134227008214632	chr_14_tetrasomic_II	Pre-CNV
0.0521529697713304	0.0142099289713883	0.133532316149682	chr_15_tetrasomic_I	Post-CNV
0.0297271927696583	0.00437015252807046	0.0999419672792758	chr_15_tetrasomic_II	Pre-CNV
0.0598879241417498	0.0179689690586668	0.145860694147495	chr_16_tetrasomic_I	Post-CNV
0.0449159431063124	0.0104666473634846	0.124124472581062	chr_16_tetrasomic_II	Pre-CNV
0.0544368103017744	0.0148321986496422	0.139379854977938	chr_18_tetrasomic_I	Post-CNV
0.0506262335806502	0.0129371911084675	0.133836261275612	chr_18_tetrasomic_II	Pre-CNV
0.0255235792184772	0.00183595599700824	0.109177127071964	chr_20_tetrasomic_I	Post-CNV
0.0219502781278904	0.00112546204399306	0.103228444051522	chr_20_tetrasomic_II	Pre-CNV
0.0728226677739596	0.0121062094357592	0.233218442582812	chr_22_tetrasomic_I	Post-CNV
0.0728226677739596	0.0121062094357592	0.233218442582812	chr_22_tetrasomic_II	Pre-CNV
