Mean	Min	Max	Segment	Timing
0.00454162750175267	0.000114984053025544	0.0253043288542466	chr_1_disomic_I	Post-CNV
0.00426640455697401	0.000108016011356767	0.0237708847529359	chr_2_disomic_I	Post-CNV
0	0	0.0189552788076775	chr_3_disomic_I	Post-CNV
0	0	0.019785962919636	chr_4_disomic_I	Post-CNV
0	0	0.0210025680228392	chr_5_disomic_I	Post-CNV
0	0	0.0220904632420551	chr_6_disomic_I	Post-CNV
0.0195747063578725	0.00403677504582766	0.057205598633163	chr_7_disomic_I	Post-CNV
0.00708567548860427	0.000179393771459472	0.0394788570064197	chr_8_disomic_I	Post-CNV
0	0	0.0527060347383401	chr_9_monosomic_I	Post-CNV
0	0	0.0956427472417661	chr_9_trisomic_I	Post-CNV
0	0	0.0956427472417661	chr_9_trisomic_II	Pre-CNV
0.00774176260781459	0.000196004459164605	0.0431343404680481	chr_10_disomic_I	Post-CNV
0.0155356964474057	0.00188144491410208	0.0561202772665374	chr_11_disomic_I	Post-CNV
0.0383318209257842	0.0124462379162934	0.0894536831534359	chr_12_disomic_I	Post-CNV
0.0104547889655892	0.000264692339547059	0.0582503558437858	chr_13_disomic_I	Post-CNV
0	0	0.042435132078217	chr_14_disomic_I	Post-CNV
0	0	0.0480965065464032	chr_15_disomic_I	Post-CNV
0.0132451660905417	0.000335338571800362	0.0737973421102546	chr_16_disomic_I	Post-CNV
0	0	0.0669976664310551	chr_19_disomic_I	Post-CNV
0	0	0.0627689358468761	chr_20_disomic_I	Post-CNV
0	0	0.107453595267889	chr_22_disomic_I	Post-CNV
