Mean	Min	Max	Segment	Timing
0.143003734331421	0.0974928523453553	0.202423250024615	chr_1_tetrasomic_I	Post-CNV
0.0443311576427406	0.02103779969181	0.0821017146000459	chr_1_tetrasomic_II	Pre-CNV
0.162602120014999	0.11506693770955	0.223184113735474	chr_2_trisomic_I	Post-CNV
0.0219512862020248	0.00725900764259665	0.0507104608738672	chr_2_trisomic_II	Pre-CNV
0.131038310884723	0.0852051857202048	0.192708188508838	chr_3_tetrasomic_I	Post-CNV
0.0314491946123336	0.0116842863057161	0.0679570458753785	chr_3_tetrasomic_II	Pre-CNV
0.0939370751514307	0.0542178082729583	0.151447483342513	chr_5_tetrasomic_I	Post-CNV
0.0225448980363434	0.00608978170287642	0.0579769952541669	chr_5_tetrasomic_II	Pre-CNV
0.131757913543488	0.0825719829399471	0.199483064518294	chr_6_tetrasomic_I	Post-CNV
0.0303043201150021	0.00992412048365058	0.0703869496270794	chr_6_tetrasomic_II	Pre-CNV
0.10113598350891	0.0572192766433287	0.165488092292631	chr_7_tetrasomic_I	Post-CNV
0.0222499163719602	0.00523765582928026	0.0611940699082323	chr_7_tetrasomic_II	Pre-CNV
0.0948805480585098	0.0509852035418054	0.161186528138138	chr_8_trisomic_I	Post-CNV
0.00853924932526587	0.00036506076856762	0.0420889618061583	chr_8_trisomic_II	Pre-CNV
0.101308425017688	0.0505728007567559	0.1812687566291	chr_9_tetrasomic_I	Post-CNV
0.00405233700070753	1.59798893564721e-06	0.0420120367585665	chr_9_tetrasomic_II	Pre-CNV
0.154835252156292	0.0945773945239149	0.239130489062973	chr_10_tetrasomic_I	Post-CNV
0.0696758634703313	0.0318602415624897	0.132266492522059	chr_10_tetrasomic_II	Pre-CNV
0.0876219402328272	0.0442712943890691	0.155476066997289	chr_11_trisomic_I	Post-CNV
0	0	0.0285200095636302	chr_11_trisomic_II	Pre-CNV
0.126456372172231	0.0729870216873947	0.203875831637674	chr_12_tetrasomic_I	Post-CNV
0.044259730260281	0.0158528302196743	0.0977096108379293	chr_12_tetrasomic_II	Pre-CNV
0.132482727285519	0.0698698616513224	0.228099448415081	chr_13_trisomic_I	Post-CNV
0.0735279136434631	0.0296327228682322	0.151272951367226	chr_13_trisomic_II	Pre-CNV
0.132290582914411	0.0672297977063737	0.233788917101471	chr_14_tetrasomic_I	Post-CNV
0.0171977757788735	0.00122849718005381	0.0737146582217188	chr_14_tetrasomic_II	Pre-CNV
0.0782294536370209	0.0287088307361809	0.170272586261417	chr_15_tetrasomic_I	Post-CNV
0.00782294536370209	2.31261729166109e-05	0.0633549195296807	chr_15_tetrasomic_II	Pre-CNV
0.112583913260797	0.0500944535957492	0.217567265753902	chr_16_tetrasomic_I	Post-CNV
0.0326493348456311	0.00533001456186919	0.105330813858113	chr_16_tetrasomic_II	Pre-CNV
0.0360301095699051	0.000183611399508186	0.269186876770179	chr_17_trisomic_I	Post-CNV
0	0	0.199366096382846	chr_17_trisomic_III	Pre-CNV
0.122482806510059	0.0560069385336548	0.232510519489174	chr_18_tetrasomic_I	Post-CNV
0.0232717332369112	0.00216104077600813	0.0919920578893993	chr_18_tetrasomic_II	Pre-CNV
0.172806458930626	0.0810054512978736	0.322683100637254	chr_19_tetrasomic_I	Post-CNV
0.0743067773401691	0.02061145881955	0.188531895350852	chr_19_tetrasomic_II	Pre-CNV
0.161690719863254	0.0757947927077142	0.301926578165057	chr_20_tetrasomic_I	Post-CNV
0.0582086591507714	0.0137416389792298	0.159875102294631	chr_20_tetrasomic_II	Pre-CNV
0.105581276662855	0.0254883636413039	0.286921158548803	chr_21_tetrasomic_I	Post-CNV
0.0358976340653706	0.00150137787273732	0.177910046383513	chr_21_tetrasomic_II	Pre-CNV
0.116720337109343	0.0318023634533662	0.298850420682088	chr_22_trisomic_I	Post-CNV
0	0	0.107641813359977	chr_22_trisomic_II	Pre-CNV
