Mean	Min	Max	Segment	Timing
0.0499445560942384	0.0249321424530835	0.0893646069615063	chr_1_disomic_I	Post-CNV
0.085391505943806	0.0521593502394821	0.131880255263538	chr_2_disomic_I	Post-CNV
0.0616650798699989	0.0318632466099402	0.107716484683134	chr_3_disomic_I	Post-CNV
0.0966447664614655	0.0572778136303587	0.152740397078167	chr_4_disomic_I	Post-CNV
0.0911164559138296	0.0520809273220212	0.147967415944206	chr_5_disomic_I	Post-CNV
0.0719317830619425	0.0371682019649906	0.12565034902666	chr_6_disomic_I	Post-CNV
0.0522025917855985	0.0225373739023459	0.102859916512612	chr_7_disomic_I	Post-CNV
0	0	0.0261419010910638	chr_8_monosomic_I	Post-CNV
0.0276322372490627	0.00569843162641084	0.0807531231634793	chr_9_disomic_I	Post-CNV
0.0464615412849706	0.0170505667939508	0.101127215242875	chr_10_disomic_I	Post-CNV
0.0854396923077449	0.0426511865626544	0.152875210415064	chr_11_disomic_I	Post-CNV
0.068992092678274	0.0315475780155557	0.130968482567823	chr_12_disomic_I	Post-CNV
0.135933608018209	0.0723789212794444	0.2324506096022	chr_13_disomic_I	Post-CNV
0.0345185217930904	0.00711854905231644	0.100877768841292	chr_14_disomic_I	Post-CNV
0.117344181985493	0.0536572321863296	0.222755809487746	chr_15_disomic_I	Post-CNV
0.0794710018062831	0.029164457032736	0.172974913938782	chr_16_disomic_I	Post-CNV
0.109890822369068	0.0133082884023075	0.396963434582925	chr_17_monosomic_I	Post-CNV
0.0798880964065809	0.0246503910741415	0.191683201314209	chr_17_trisomic_I	Post-CNV
0	0	0.0631494765991092	chr_17_trisomic_II	Pre-CNV
0.0408470268225269	0.00842363893275544	0.119372346080061	chr_18_disomic_I	Post-CNV
0.109130999851855	0.0400491535752516	0.237532242936131	chr_19_disomic_I	Post-CNV
0.102094309925076	0.0374668123896899	0.222216331385584	chr_20_disomic_I	Post-CNV
0.120864723035012	0.032931569132199	0.309461694672797	chr_21_disomic_I	Post-CNV
0	0	0.107453595267889	chr_22_disomic_I	Post-CNV
