Mean	Min	Max	Segment	Timing
0.0272387669685715	0.00999614741004565	0.0592873282719165	chr_1_disomic_I	Post-CNV
0.0127981240885123	0.00263928086630707	0.0374015495548114	chr_2_disomic_I	Post-CNV
0.0411079386972931	0.0177474901740645	0.0809990270171923	chr_3_disomic_I	Post-CNV
0.0214708423411345	0.00585008190254811	0.0549738839430853	chr_4_disomic_I	Post-CNV
0.0398520924884857	0.0160226080893352	0.0821105417779954	chr_5_disomic_I	Post-CNV
0.0119769393614147	0.00145046292094654	0.0432648230507454	chr_6_disomic_I	Post-CNV
0.0196137328976748	0.0040448232565706	0.0573196507436346	chr_7_disomic_I	Post-CNV
0.0425261114045058	0.0156063333874822	0.0925614411943133	chr_8_disomic_I	Post-CNV
0.0460577652623068	0.0149548310125248	0.107483459982417	chr_9_disomic_I	Post-CNV
0.0523684042878516	0.00634205671052961	0.189172682318412	chr_10_monosomic_I	Post-CNV
0.0778450869646945	0.031297762356541	0.160390631113611	chr_10_disomic_I	Post-CNV
0.0274924051499592	0.00301215126184379	0.10285350981437	chr_10_disomic_II	Pre-CNV
0.054383401191517	0.0218649478470553	0.112050591492924	chr_11_disomic_I	Post-CNV
0.0306560897536733	0.00835275267832734	0.078491765413345	chr_12_disomic_I	Post-CNV
0.0104635424649478	0.000264913958963011	0.0582991272206347	chr_13_disomic_I	Post-CNV
0.0575176434220844	0.0186758222574877	0.13422699277379	chr_14_disomic_I	Post-CNV
0.0260764845456737	0.00315798325438523	0.0941972281573614	chr_15_disomic_I	Post-CNV
0.0534192378781499	0.0145549444122259	0.136774465425389	chr_16_disomic_I	Post-CNV
0.0130039958678503	0.000329232670410732	0.0724536276329047	chr_17_disomic_I	Post-CNV
0.0272184014466798	0.00329627468876016	0.0983222246334938	chr_18_disomic_I	Post-CNV
0.0726482565208485	0.0197942048090989	0.186008390317936	chr_19_disomic_I	Post-CNV
0	0	0.149861918757314	chr_20_monosomic_I	Post-CNV
0	0	0.108133666083054	chr_20_disomic_I	Post-CNV
0	0	0.112158485152226	chr_21_disomic_I	Post-CNV
0	0	0.108880932319064	chr_22_disomic_I	Post-CNV
