Mean	Min	Max	Segment	Timing
0.358709024202752	0.28399331249955	0.447058471871567	chr_1_disomic_I	Post-CNV
0.354036034034943	0.281987724895912	0.438880930815443	chr_2_disomic_I	Post-CNV
0.426494868367497	0.339700781979899	0.528704557792732	chr_3_disomic_I	Post-CNV
0.330882187021468	0.253098655057113	0.425032011575995	chr_4_disomic_I	Post-CNV
0.335896211941856	0.255699759505107	0.433281640590972	chr_5_disomic_I	Post-CNV
0.377782541568987	0.290298477743762	0.483347979923835	chr_6_disomic_I	Post-CNV
0.450468071580395	0.350491047781715	0.570096175162076	chr_7_disomic_I	Post-CNV
0.361472108344333	0.269139727272347	0.475269066205018	chr_8_disomic_I	Post-CNV
0.442074629712764	0.32595093405841	0.586126823015636	chr_9_disomic_I	Post-CNV
0.0699644577056632	0.0190629599594865	0.17913679942977	chr_10_monosomic_I	Post-CNV
0.50148020239741	0.351230568579859	0.694259980838388	chr_10_disomic_I	Post-CNV
0.408424886844922	0.305938266920178	0.534229807947169	chr_11_disomic_I	Post-CNV
0.48283342842214	0.371022463591407	0.617753698459154	chr_12_disomic_I	Post-CNV
0.324098457933264	0.220209177944981	0.460031890694938	chr_13_disomic_I	Post-CNV
0.379616459686544	0.261310503575956	0.533122649294604	chr_14_disomic_I	Post-CNV
0.404185510457942	0.274624444567839	0.573709069006902	chr_15_disomic_I	Post-CNV
0.427582811299261	0.292466326400959	0.603619350594448	chr_16_disomic_I	Post-CNV
0.350833752514698	0.231201653572573	0.510444690424324	chr_17_disomic_I	Post-CNV
0.530758828210256	0.377421411791489	0.725564790551242	chr_18_disomic_I	Post-CNV
0.435889539125091	0.279282652493303	0.648569082593879	chr_19_disomic_I	Post-CNV
0.289267211454383	0.168508810502552	0.46314482729406	chr_20_disomic_I	Post-CNV
0.361992948558358	0.18704703886366	0.632328831503865	chr_21_disomic_I	Post-CNV
0.495194039891142	0.288468776708102	0.792853628066998	chr_22_disomic_I	Post-CNV
