Mean	Min	Max	Segment	Timing
0.0601687849023721	0.0155997664408874	0.157932893607505	chr_1_tetrasomic_I	Post-CNV
0.0178619369873604	0.000633642701495672	0.0921542238062145	chr_1_tetrasomic_III	Pre-CNV
0.265502077650304	0.196742618277337	0.350515597858372	chr_4_tetrasomic_I	Post-CNV
0	0	0.0197859628135105	chr_4_tetrasomic_IV	Pre-CNV
0.224187230334077	0.159700989439888	0.306018529136661	chr_5_tetrasomic_I	Post-CNV
0.0427357089737877	0.017841126557515	0.086015611963158	chr_5_tetrasomic_III	Pre-CNV
0.189424870268885	0.124473925911551	0.276239071788444	chr_8_trisomic_I	Post-CNV
0.196054740728296	0.12985313592894	0.284098240239271	chr_8_trisomic_II	Pre-CNV
0.165777431916936	0.0982502125786991	0.261999813385524	chr_9_tetrasomic_I	Post-CNV
0.112728653703516	0.058691387366816	0.195866328239428	chr_9_tetrasomic_II	Pre-CNV
0.213027710404429	0.140978296002171	0.308898671294619	chr_10_tetrasomic_I	Post-CNV
0	0	0.028586861950276	chr_10_tetrasomic_IV	Pre-CNV
0.159284304075726	0.0979579769238089	0.244716462054978	chr_11_tetrasomic_I	Post-CNV
0.113091855893765	0.0626595828300652	0.187914402533882	chr_11_tetrasomic_II	Pre-CNV
0.245014692098326	0.13186199265499	0.415785310418437	chr_12_tetrasomic_I	Post-CNV
0.0285472486335612	0.00222435271685799	0.119220295314379	chr_12_tetrasomic_III	Pre-CNV
0.261369740535122	0.169144715070698	0.385833296889997	chr_13_tetrasomic_I	Post-CNV
0.190799910590639	0.113540885034976	0.300617850346725	chr_13_tetrasomic_II	Pre-CNV
0.197473650869037	0.115196199186573	0.315843707099567	chr_14_tetrasomic_I	Post-CNV
0.0267222300878637	0.00400007490293934	0.0892135819493751	chr_14_tetrasomic_III	Pre-CNV
0.174007524268057	0.0935050357966059	0.295610315081495	chr_15_trisomic_I	Post-CNV
0.140946094657126	0.069831665382251	0.25350359613766	chr_15_trisomic_II	Pre-CNV
0.185998510417644	0.101687116445173	0.312073895638303	chr_16_trisomic_I	Post-CNV
0.150658793438291	0.0761387895909797	0.267284772683518	chr_16_trisomic_II	Pre-CNV
0.221204341934949	0.117781995821345	0.378266161540747	chr_20_tetrasomic_I	Post-CNV
0.17475143012861	0.0847687652321979	0.318881335724741	chr_20_tetrasomic_II	Pre-CNV
0.265361756353531	0.119187758800347	0.509683628868606	chr_21_trisomic_I	Post-CNV
0	0	0.112948561260015	chr_21_trisomic_III	Pre-CNV
0.0987165067355605	0.0227219843193538	0.274382999853415	chr_22_trisomic_I	Post-CNV
0	0	0.109245988043613	chr_22_trisomic_III	Pre-CNV
