Mean	Min	Max	Segment	Timing
0.0272387669685715	0.00999614741004565	0.0592873282719165	chr_1_disomic_I	Post-CNV
0.0298597309279927	0.0120051604931525	0.0615224579374603	chr_2_disomic_I	Post-CNV
0.0360900053179654	0.0145100539280053	0.0743592043575896	chr_3_disomic_I	Post-CNV
0.0375739738952991	0.015106686261386	0.0774167467915685	chr_4_disomic_I	Post-CNV
0.056931561021957	0.0273008964177867	0.104699167722165	chr_5_disomic_I	Post-CNV
0.0480912010192545	0.0207623671873477	0.0947588376866079	chr_6_monosomic_I	Post-CNV
0.0326740312844047	0.0106091690201069	0.0762502894793224	chr_7_disomic_I	Post-CNV
0.0495997294745726	0.0199416637140883	0.10219439946286	chr_8_disomic_I	Post-CNV
0.0368394279577311	0.0100375042288332	0.0943235670450622	chr_9_disomic_I	Post-CNV
0.0467928336120223	0.0171721452391443	0.101848299166041	chr_10_disomic_I	Post-CNV
0.0232169717797244	0.00478789773938978	0.067849843815115	chr_11_disomic_I	Post-CNV
0.0306560906934692	0.00835275293439008	0.0784917678195957	chr_12_disomic_I	Post-CNV
0.0209139638531624	0.00253277804818451	0.0755484283665833	chr_13_disomic_I	Post-CNV
0.0345105868472377	0.00711691267571786	0.100854579562264	chr_14_disomic_I	Post-CNV
0.0391147283484724	0.00806639734127806	0.114309834826616	chr_15_disomic_I	Post-CNV
0.0400591187132755	0.00826115333855635	0.117069744230837	chr_16_disomic_I	Post-CNV
0.012995732786161	0.000329023467295165	0.0724075886884219	chr_17_disomic_I	Post-CNV
0.0136092007233399	0.000344555130733179	0.0758256132661577	chr_18_disomic_I	Post-CNV
0.0544861923906364	0.0112363627716044	0.159231775739742	chr_19_disomic_I	Post-CNV
0.0510862225089711	0.0105352072434474	0.149295620945922	chr_20_disomic_I	Post-CNV
0.0301660790465299	0.000763738996938954	0.168074634950139	chr_21_disomic_I	Post-CNV
0.0590144097844947	0.00714691880880018	0.213180339294024	chr_22_disomic_I	Post-CNV
