Mean	Min	Max	Segment	Timing
0.0319038967123194	0.012827021158094	0.0657342207221523	chr_1_disomic_I	Post-CNV
0.0240757530569029	0.00655983240017415	0.0616434899648481	chr_2_disomic_I	Post-CNV
0.0391395747667201	0.00705051717683354	0.121265586823462	chr_2_trisomic_I	Post-CNV
0.01467734053752	0.000371598089448966	0.081776907402433	chr_2_trisomic_II	Pre-CNV
0.0668897653014622	0.0356159828885474	0.114383535809556	chr_3_disomic_I	Post-CNV
0.0716905169277163	0.0385237614281364	0.121790459271811	chr_4_trisomic_I	Post-CNV
0.0182810818165677	0.00429102842210544	0.050346925342173	chr_4_trisomic_II	Pre-CNV
0.0802213499576572	0.0438577585176156	0.134597794027682	chr_5_disomic_I	Post-CNV
0.0600908774770985	0.0288159114594357	0.110509263168111	chr_6_disomic_I	Post-CNV
0.0645981603606696	0.0016354838201498	0.359917913240336	chr_7_disomic_I	Post-CNV
0.0632079006822425	0.0283899538664294	0.121404201704075	chr_7_trisomic_I	Post-CNV
0.0331841478581773	0.0100425821375416	0.080453598964048	chr_7_trisomic_II	Pre-CNV
0.131601704939568	0.0358570353309559	0.336952632743225	chr_8_monosomic_I	Post-CNV
0.0180815786765968	0.00218976306309722	0.0653168792388946	chr_8_disomic_I	Post-CNV
0.0368495869414645	0.0100402722099837	0.0943495780782517	chr_9_disomic_I	Post-CNV
0.0545575966574337	0.021934983458915	0.112409500729267	chr_10_disomic_I	Post-CNV
0.0773845537567473	0.0371089014340359	0.142312949573925	chr_11_disomic_I	Post-CNV
0.0383671640918335	0.0124577137461064	0.0895361623130755	chr_12_disomic_I	Post-CNV
0.0209621712046763	0.00253861618209986	0.0757225698955715	chr_13_disomic_I	Post-CNV
0.0576269930367576	0.018711327779725	0.13448217829714	chr_14_disomic_I	Post-CNV
0.0262235457362304	0.00317579304681852	0.0947284637422696	chr_15_disomic_I	Post-CNV
0.0399151515640173	0.0082314638512701	0.116649011127297	chr_16_disomic_I	Post-CNV
0.108365484921187	0.0131235629609138	0.391453391258512	chr_17_monosomic_I	Post-CNV
0.0570238844654131	0.0131254219937365	0.158498158011484	chr_17_trisomic_I	Post-CNV
0	0	0.0631062707394688	chr_17_trisomic_II	Pre-CNV
0.0544553472823065	0.0148372493529456	0.139427317010411	chr_18_disomic_I	Post-CNV
0.0221159667969452	0.000559927800751989	0.123222280238424	chr_19_disomic_I	Post-CNV
0	0	0.062768933710759	chr_20_disomic_I	Post-CNV
0.0604507479797738	0.00732086602781202	0.21836888671708	chr_21_disomic_I	Post-CNV
0	0	0.10827835008911	chr_22_disomic_I	Post-CNV
