Mean	Min	Max	Segment	Timing
1.59031175336479	1.371472653481	1.83414237187271	chr_1_trisomic_I	Post-CNV
1.31200719652595	1.11398821900348	1.53507694986769	chr_1_trisomic_II	Pre-CNV
1.80455694150654	1.63656732561066	1.98511072362853	chr_2_tetrasomic_I	Post-CNV
1.64214681677095	1.48208454006745	1.8147829441367	chr_2_tetrasomic_II	Pre-CNV
2.1420131109842	1.94109556497424	2.358079259081	chr_3_trisomic_I	Post-CNV
1.67077022656768	1.4939048651335	1.86281639677373	chr_3_trisomic_II	Pre-CNV
3.04927045560138	2.80362655857138	3.31067163775826	chr_4_tetrasomic_I	Post-CNV
2.80532881915327	2.56992624442395	3.05649795631541	chr_4_tetrasomic_II	Pre-CNV
2.09539048447029	1.88144351871967	2.3270017521043	chr_6_tetrasomic_I	Post-CNV
1.96966705540207	1.76241406623372	2.194594058227	chr_6_tetrasomic_II	Pre-CNV
1.94955425790753	1.71490354216434	2.20734769048359	chr_7_disomic_I	Post-CNV
1.79387052577383	1.56907594543284	2.04183173306947	chr_7_disomic_II	Pre-CNV
2.39943920179384	2.15060743990551	2.66916162806218	chr_8_tetrasomic_I	Post-CNV
2.15949528161445	1.92378402022103	2.41611728314969	chr_8_tetrasomic_II	Pre-CNV
1.64904568302803	1.41633174743393	1.90908531469607	chr_9_tetrasomic_I	Post-CNV
1.11975889215806	0.886800753284573	1.39516721813834	chr_9_tetrasomic_II	Pre-CNV
1.66678374058407	1.28100216090583	2.13225041269529	chr_9_tetrasomic_IV	Pre-CNV
1.64834170720726	1.43391052071988	1.88579461204478	chr_10_trisomic_I	Post-CNV
1.63185829013518	1.41853975077025	1.8682011277335	chr_10_trisomic_II	Pre-CNV
1.61444933853352	1.4032219756195	1.84849715172651	chr_11_tetrasomic_I	Post-CNV
1.4691488980655	1.2679952879099	1.69314759516834	chr_11_tetrasomic_II	Pre-CNV
2.0198583426968	1.7833164915546	2.27904501368284	chr_12_tetrasomic_I	Post-CNV
1.87846825870803	1.65061994698512	2.128978159862	chr_12_tetrasomic_II	Pre-CNV
3.24336358094908	2.89195949467656	3.62569379331	chr_13_trisomic_I	Post-CNV
2.43252268571181	2.12955677722041	2.76650339632951	chr_13_trisomic_II	Pre-CNV
1.7715434174002	1.50279838644613	2.07448048205921	chr_14_tetrasomic_I	Post-CNV
1.59438907566018	1.34001020648266	1.88300782547699	chr_14_tetrasomic_II	Pre-CNV
1.35599745292583	1.10738061326927	1.64377664857658	chr_15_tetrasomic_I	Post-CNV
1.22039770763325	0.985197694321519	1.49482609413847	chr_15_tetrasomic_II	Pre-CNV
1.28275831211993	0.830133544777877	1.89360431572902	chr_16_disomic_I	Post-CNV
1.19296523027154	0.758311541483254	1.78618346725079	chr_16_disomic_II	Pre-CNV
1.03977833173701	0.824479550536455	1.29409413923534	chr_17_tetrasomic_I	Post-CNV
0.977391631832793	0.769041074356796	1.22480227285323	chr_17_tetrasomic_II	Pre-CNV
2.13129902362264	1.81046434734442	2.49260374675382	chr_18_tetrasomic_I	Post-CNV
1.98210809196905	1.67317887574266	2.33154575826406	chr_18_tetrasomic_II	Pre-CNV
1.10939607369453	0.848600091486666	1.42506566787864	chr_19_tetrasomic_I	Post-CNV
1.03173834853591	0.780876238600102	1.33755465363718	chr_19_tetrasomic_II	Pre-CNV
1.46335177559276	1.17049253313986	1.80722753835334	chr_20_tetrasomic_I	Post-CNV
1.25848252700977	0.988110905611498	1.58000627934136	chr_20_tetrasomic_II	Pre-CNV
2.12604192114165	1.6557788932462	2.68837102684065	chr_21_tetrasomic_I	Post-CNV
1.97721898666173	1.52478840044007	2.52184306862119	chr_21_tetrasomic_II	Pre-CNV
