Mean	Min	Max	Segment	Timing
0.177372678850447	0.1097964838052	0.271132981119704	chr_1_disomic_I	Post-CNV
0.204327830201543	0.125936511841497	0.313384498863227	chr_1_trisomic_I	Post-CNV
0.0950124410437175	0.0447692921254109	0.176805689392331	chr_1_trisomic_II	Pre-CNV
0.136522035861822	0.0933809714659967	0.192728380213275	chr_2_disomic_I	Post-CNV
0.174952678516503	0.12115981577057	0.244478832283509	chr_3_disomic_I	Post-CNV
0.246855137988641	0.180728986453545	0.329270160605917	chr_4_disomic_I	Post-CNV
0.159950097397613	0.106285678116593	0.231172425092589	chr_5_disomic_I	Post-CNV
0.216035251336102	0.151308434106318	0.299083849643499	chr_6_disomic_I	Post-CNV
0.143805874097369	0.0901223756758483	0.2177238215844	chr_7_disomic_I	Post-CNV
0.218005042631988	0.147783467929753	0.310021764597492	chr_8_trisomic_I	Post-CNV
0.18312423581087	0.119360773109523	0.268789495394051	chr_8_trisomic_II	Pre-CNV
0.128999641961494	0.0705253046600724	0.216439479609138	chr_9_disomic_I	Post-CNV
0.257219833351479	0.177058297836449	0.361232279339751	chr_10_disomic_I	Post-CNV
0.170270653149144	0.0624863287845391	0.370607528599757	chr_11_monosomic_I	Post-CNV
0.20314680169471	0.122307645071346	0.317238895085247	chr_11_disomic_I	Post-CNV
0.206928605837295	0.13636725514044	0.301070257321179	chr_12_disomic_I	Post-CNV
0.250967482258351	0.160799601374612	0.373419720179343	chr_13_disomic_I	Post-CNV
0.159301756188758	0.0763913840901614	0.292961601442996	chr_14_trisomic_I	Post-CNV
0.143371580569882	0.0655586161784336	0.272163919395082	chr_14_trisomic_II	Pre-CNV
0.199702631790361	0.0630830560770561	0.473121071800716	chr_14_tetrasomic_I	Post-CNV
0.0522586326180385	0.00252932962370935	0.249520053404311	chr_14_tetrasomic_III	Pre-CNV
0.156557025041831	0.0808952993808315	0.273473616275326	chr_15_disomic_I	Post-CNV
0.214105844348209	0.122379989507763	0.347694477457705	chr_16_disomic_I	Post-CNV
0.171710742370657	0.091428738529591	0.293630598946207	chr_17_disomic_I	Post-CNV
0.259207698654188	0.156059967187671	0.404784930073479	chr_18_disomic_I	Post-CNV
0.181620644600727	0.0870941586102612	0.334006831878814	chr_19_disomic_I	Post-CNV
0.204364977047429	0.105598365814573	0.356984487270701	chr_20_disomic_I	Post-CNV
0.214261909350316	0.0861444001462327	0.441461422991159	chr_21_disomic_I	Post-CNV
0.145687700872381	0.0473043999147908	0.339986494730393	chr_22_disomic_I	Post-CNV
