Mean	Min	Max	Segment	Timing
0.127138399197056	0.0844825429504163	0.183750385545008	chr_1_tetrasomic_I	Post-CNV
0.122052863229173	0.0803509578584354	0.1777270207896	chr_1_tetrasomic_II	Pre-CNV
0.130103142742936	0.088092918737416	0.185193485506333	chr_2_tetrasomic_I	Post-CNV
0.123597985605789	0.0827597479253844	0.177534690909091	chr_2_tetrasomic_II	Pre-CNV
0.143877789876415	0.0956057464905279	0.2079434657674	chr_3_tetrasomic_I	Post-CNV
0.133806344585066	0.0874384247857901	0.196000566151823	chr_3_tetrasomic_II	Pre-CNV
0.177134534886982	0.12193126333413	0.248762744899132	chr_4_tetrasomic_I	Post-CNV
0.168277808142633	0.114608303938799	0.238394523353301	chr_4_tetrasomic_II	Pre-CNV
0.148022058657088	0.0966929231359499	0.216886611978238	chr_5_tetrasomic_I	Post-CNV
0.118417646925671	0.0731134781642411	0.18137630401474	chr_5_tetrasomic_II	Pre-CNV
0.209913804354001	0.146212655989466	0.291939286936739	chr_6_disomic_I	Post-CNV
0.0655875738457758	0.0325943133678154	0.117718290114538	chr_6_disomic_II	Pre-CNV
0.081566622050812	0.0428052497874628	0.140929214025844	chr_7_tetrasomic_I	Post-CNV
0.0668846300816658	0.0324174844343458	0.122118300527462	chr_7_tetrasomic_II	Pre-CNV
0.173599055621137	0.111793953022916	0.25726668736541	chr_8_tetrasomic_I	Post-CNV
0.159711131171446	0.100721393566158	0.240618499288182	chr_8_tetrasomic_II	Pre-CNV
0.138147856113813	0.0773203063661103	0.227853879792152	chr_9_tetrasomic_I	Post-CNV
0.102229413524222	0.0512207911558679	0.182452001475779	chr_9_tetrasomic_II	Pre-CNV
0.151022847541831	0.091598550035035	0.234513589542499	chr_10_tetrasomic_I	Post-CNV
0.138941019738485	0.0822637992683027	0.219751316569078	chr_10_tetrasomic_II	Pre-CNV
0.139231227967915	0.0825172497080014	0.220045366388044	chr_11_tetrasomic_I	Post-CNV
0.144159963355178	0.0854383306654225	0.227834893205762	chr_11_tetrasomic_II	Pre-CNV
0.120230144752181	0.0611007082426015	0.212475255043292	chr_13_tetrasomic_I	Post-CNV
0.0877680056690918	0.0388158018395951	0.170280492259625	chr_13_tetrasomic_II	Pre-CNV
0.166801165924045	0.0922989747742622	0.277418462726703	chr_14_tetrasomic_I	Post-CNV
0.121764851124553	0.0598258196726421	0.220264437049427	chr_14_tetrasomic_II	Pre-CNV
0.0977899535686781	0.0408249442811963	0.19682515867978	chr_15_tetrasomic_I	Post-CNV
0.0958341544973045	0.0395774615611328	0.194200644425529	chr_15_tetrasomic_II	Pre-CNV
0.0927161638618327	0.0372767065502005	0.191030733165945	chr_16_tetrasomic_I	Post-CNV
0.0713914461736112	0.0244298674843283	0.161784686396192	chr_16_tetrasomic_II	Pre-CNV
0.130005992886254	0.0623429268716216	0.239085649677424	chr_17_tetrasomic_I	Post-CNV
0.110505093953316	0.049169478487704	0.213549968614146	chr_17_tetrasomic_II	Pre-CNV
0.15652692292338	0.0795466550370278	0.276620293004212	chr_18_tetrasomic_I	Post-CNV
0.125221538338704	0.0578468487395733	0.236112300706134	chr_18_tetrasomic_II	Pre-CNV
0.127134448911485	0.0511146422274033	0.261945554848469	chr_19_tetrasomic_I	Post-CNV
0.0889941142380394	0.0284760698181809	0.209361645824142	chr_19_tetrasomic_II	Pre-CNV
0.110602170967475	0.0426137446492825	0.233867379007972	chr_20_tetrasomic_I	Post-CNV
0.0718914111288585	0.0205085263340919	0.179792058071589	chr_20_tetrasomic_II	Pre-CNV
0.256411671895504	0.114090923180324	0.495512944486688	chr_21_tetrasomic_I	Post-CNV
0.197436987359538	0.076379894830643	0.416457974904462	chr_21_tetrasomic_II	Pre-CNV
0.16020983643537	0.0555745821244812	0.360262473885892	chr_22_tetrasomic_I	Post-CNV
0.129769967512649	0.0386310400382586	0.317384475286472	chr_22_tetrasomic_II	Pre-CNV
