Mean	Min	Max	Segment	Timing
0.0756930384312371	0.041382088468145	0.12700005673645	chr_1_disomic_I	Post-CNV
0.0947099788659418	0.0217997853230664	0.263246836589381	chr_1_trisomic_I	Post-CNV
0.0838183312963585	0.0169691754035278	0.246965589847234	chr_1_trisomic_II	Pre-CNV
0.0998167881865557	0.0617881651144983	0.152580563828738	chr_2_disomic_I	Post-CNV
0.0977066646502754	0.0588257947526529	0.152581059989807	chr_3_disomic_I	Post-CNV
0.112807861921544	0.0698298445106721	0.172438800015627	chr_4_disomic_I	Post-CNV
0.0975431537618334	0.0265772264298327	0.249749214732589	chr_5_monosomic_I	Post-CNV
0.0966106832034034	0.0514411199428752	0.165207210579652	chr_5_disomic_I	Post-CNV
0.0599219663795943	0.0287349120226734	0.110198629645856	chr_6_disomic_I	Post-CNV
0.108218136029348	0.0576215997123179	0.185056308419814	chr_7_disomic_I	Post-CNV
0	0	0.11455750335218	chr_7_trisomic_I	Post-CNV
0	0	0.11455750335218	chr_7_trisomic_II	Pre-CNV
0	0	0.179616299687584	chr_8_monosomic_I	Post-CNV
0.123249586266545	0.0636848597303876	0.215292223723234	chr_8_disomic_I	Post-CNV
0.0644750118019206	0.0259222987088047	0.132843166308719	chr_9_disomic_I	Post-CNV
0.108873372739688	0.0595220859925183	0.182671019707975	chr_10_disomic_I	Post-CNV
0.131089866498851	0.0763646780483563	0.209887575139799	chr_11_disomic_I	Post-CNV
0.130318313365808	0.0759152199157359	0.208652243832269	chr_12_disomic_I	Post-CNV
0.0836864202882662	0.0361298563935641	0.164895609770571	chr_13_disomic_I	Post-CNV
0.103543596668975	0.0473467257930324	0.196557999749162	chr_14_disomic_I	Post-CNV
0.143420672481019	0.0715950829609297	0.256619199943189	chr_15_disomic_I	Post-CNV
0.124200714067165	0.0338405144103669	0.318003156666833	chr_16_monosomic_I	Post-CNV
0.140741830013003	0.0516497711219029	0.306335712156092	chr_16_disomic_I	Post-CNV
0	0	0.199292499534515	chr_17_monosomic_I	Post-CNV
0.0799911516073553	0.0246821899417523	0.191930471579556	chr_17_trisomic_I	Post-CNV
0	0	0.0632309390732756	chr_17_trisomic_II	Pre-CNV
0.0680460036166995	0.0220943521547321	0.158796673374088	chr_18_disomic_I	Post-CNV
0.0726747883165103	0.0198014338304469	0.186076322252433	chr_19_disomic_I	Post-CNV
0.119326046489428	0.0479752594748267	0.245857261530346	chr_20_disomic_I	Post-CNV
0.121691426866358	0.0331568181022059	0.311578384822052	chr_21_disomic_I	Post-CNV
0.0582581223401344	0.007055328890665	0.210448369007761	chr_22_disomic_I	Post-CNV
