Mean	Min	Max	Segment	Timing
0.189143079910796	0.136085926124625	0.256033096234155	chr_1_tetrasomic_I	Post-CNV
0.0292404882770451	0.011162787765777	0.0621715475374529	chr_1_tetrasomic_III	Pre-CNV
0.228545542334001	0.156577806442003	0.322211275176326	chr_8_trisomic_I	Post-CNV
0.0478351135117677	0.0188398309788925	0.099810103861268	chr_8_trisomic_III	Pre-CNV
0.14331995342148	0.0856264177051734	0.225128763622402	chr_11_tetrasomic_I	Post-CNV
0.0802591739160288	0.0390773290290019	0.146084561859757	chr_11_tetrasomic_II	Pre-CNV
0.175190320525678	0.0982260398196888	0.288575158284261	chr_14_tetrasomic_I	Post-CNV
0.0269664285864228	0.004060628260156	0.0898217682414119	chr_14_tetrasomic_III	Pre-CNV
0.110825060764077	0.0493118484061907	0.214168301217207	chr_15_tetrasomic_I	Post-CNV
0.110825060764077	0.0493118484061907	0.214168301217207	chr_15_tetrasomic_II	Pre-CNV
0.109921793941265	0.013312039203386	0.397075314550774	chr_17_trisomic_I	Post-CNV
0	0	0.202744123614638	chr_17_trisomic_III	Pre-CNV
0.226245599673917	0.0944520747120173	0.455372197565739	chr_21_tetrasomic_I	Post-CNV
0.201358583709786	0.0787956267768306	0.421792439507339	chr_21_tetrasomic_II	Pre-CNV
