Mean	Min	Max	Segment	Timing
0	0	0.0719869665594672	chr_2_disomic_I	Post-CNV
0	0	0.0719869665594672	chr_2_disomic_II	Pre-CNV
0.0436771848658739	0.0194342570540081	0.0844057149184638	chr_3_tetrasomic_I	Post-CNV
0.0205282768869607	0.00558726355952989	0.0525891186305395	chr_3_tetrasomic_II	Pre-CNV
0.0284657803489184	0.00924276139611388	0.0664296356016475	chr_5_tetrasomic_I	Post-CNV
0.0284657803489184	0.00924276139611388	0.0664296356016475	chr_5_tetrasomic_II	Pre-CNV
0.035926067099846	0.0131842334496129	0.0781959233369504	chr_6_tetrasomic_I	Post-CNV
0.0280223323378799	0.00866533227791693	0.0671584435061258	chr_6_tetrasomic_II	Pre-CNV
0.042514052329144	0.0156019079193586	0.0925351936640761	chr_8_tetrasomic_I	Post-CNV
0.0225324477344463	0.00494384680842472	0.0640326571318706	chr_8_tetrasomic_II	Pre-CNV
0.0138212614565818	0.000994187674080621	0.0591204550671989	chr_9_tetrasomic_I	Post-CNV
0.0138212614565818	0.000994187674080621	0.0591204550671989	chr_9_tetrasomic_II	Pre-CNV
0.050398874576873	0.0194357284493828	0.106509815547608	chr_10_tetrasomic_I	Post-CNV
0.0372309119509399	0.003457306683386	0.147172029371396	chr_10_tetrasomic_II	Pre-CNV
0.0122537278513118	0.000330041996675931	0.0673509921576143	chr_10_tetrasomic_IV	Pre-CNV
0.0269717077420345	0.00651123680907156	0.073296647644221	chr_11_tetrasomic_I	Post-CNV
0.0215773661936276	0.00411782892141478	0.0652339564902223	chr_11_tetrasomic_II	Pre-CNV
0.0268240785344642	0.00647559765935142	0.0728954596248056	chr_12_tetrasomic_I	Post-CNV
0.0171674102620571	0.00246186305321397	0.0582681459062397	chr_12_tetrasomic_II	Pre-CNV
0.0132451659151073	0.000335338567358747	0.0737973411327965	chr_16_tetrasomic_I	Post-CNV
0.00715238959415792	1.14855950831097e-05	0.0628955667018473	chr_16_tetrasomic_II	Pre-CNV
0.0389815275506689	0.00803892813449523	0.113920565570799	chr_17_tetrasomic_I	Post-CNV
0.0323546678670552	0.00535114157078551	0.103833380618175	chr_17_tetrasomic_II	Pre-CNV
0.0510471549625381	0.0105271505761514	0.149181448996675	chr_20_tetrasomic_I	Post-CNV
0.00867801634363147	9.70996490288042e-06	0.0798520886597624	chr_20_tetrasomic_II	Pre-CNV
