Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.198619775718057	1.98797845648206	0.72458021819303	0.142643133619345	0.571822174658456	0.346319746494925	0.761645533377178
chr_2_tetrasomic_II	0.0381445938332742	1.23828412302714	0.312755949508261	0.00490735277076282	0.389307344080012	0.20909123798992	0.761645533377178
chr_3_tetrasomic_II	0.0361179368120867	1.4326152522331	0.342886505606808	0.00347833259981459	0.425042731337191	0.170598444147302	0.761645533377178
chr_4_tetrasomic_II	0.209607254106624	2.26255820211355	0.803175861289564	0.108970019950491	0.524525566519744	0.313939992455107	0.761645533377178
chr_5_tetrasomic_II	0.0846144925554833	1.83683367592192	0.520588812366255	0.212795269050471	0.615253602164868	0.419727351106632	0.761645533377178
chr_6_tetrasomic_II	0.142263395572586	2.17358905871874	0.686978375746668	0.0161760505189679	0.496158576536413	0.258741316919894	0.761645533377178
chr_7_tetrasomic_II	0.0203626981013133	1.61021197542529	0.325463934863711	4.7344729499231e-17	0.382171917704455	0.190873660128606	0.761645533377178
chr_8_tetrasomic_II	0.0375315523820229	1.88165823727053	0.424094668546976	0.0814983814628089	0.523443237817179	0.227017454765119	0.761645533377178
chr_9_tetrasomic_II	0.0287452152023782	2.27307253315616	0.459444558953942	0.0314217911160796	0.87494128224828	0.55344898697329	0.761645533377178
chr_10_tetrasomic_II	0.00147429815127823	1.53425418329482	0.19389296776263	2.430449678851e-36	0.492214954610796	0.186316010663705	0.761645533377178
chr_11_tetrasomic_II	1.05662209518922e-65	1.10910794148334	0.00640776098616471	4.81632303448488e-69	0.227272734484307	9.88652633371974e-48	0.761645533377178
chr_12_tetrasomic_II	0.104140841239321	2.4234333574976	0.672826224186392	0.118678110842907	0.668583045890992	0.338269022832309	0.761645533377178
chr_13_tetrasomic_II	0.0929733960454501	3.03177523664204	0.76479935630367	7.85626369321852e-11	0.444761701330512	0.113894422371364	0.761645533377178
chr_14_tetrasomic_II	0	1.63201704014239	0	2.7805445496739e-95	0.277777777777778	3.84998476108694e-95	0.761645533377178
chr_15_tetrasomic_II	0.193039655151988	4.2033760705145	1.19021918020835	0.1630703604345	0.603427872321037	0.407922296164678	0.761645533377178
chr_16_tetrasomic_II	0.0147449242456884	2.94215929229922	0.490098050928308	1.41108656042965e-17	0.789540744935535	0.317863054564932	0.761645533377178
chr_17_disomic_II	0	7.7973028659136	0	0	0.640800674426005	6.79467421514456e-308	0.761645533377178
chr_18_tetrasomic_II	0.00996505089363492	2.91618496968662	0.452524043955504	0.113108334038422	0.683737857690373	0.28074726750579	0.761645533377178
chr_19_tetrasomic_II	0.184441232343544	5.40315713162575	1.40409731833486	0.183732399246924	0.834267645356744	0.439568275713356	0.761645533377178
chr_20_tetrasomic_II	0	2.41444681700975	0	3.73751557259185e-252	0.500000000002677	7.4750311451837e-252	0.761645533377178
chr_21_tetrasomic_II	2.00280691698953e-54	4.38290881993989	0.0303017417246398	4.61627849267106e-39	0.732320973274495	4.97926159156607e-36	0.761645533377178
chr_22_tetrasomic_II	0	4.13256886544151	0	1.35189316027436e-69	0.5	2.70378632054873e-69	0.761645533377178
