Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_trisomic_II	0.00127046434219617	0.176503918392605	0.0318439133693838	5.43212693894204e-40	0.108751704136793	0.0329075316641733	0.893789380492608
chr_2_trisomic_II	0.107140045846263	0.506728004478687	0.242747898107195	0.135661958735852	0.32168806249103	0.203469042521226	0.893789380492608
chr_3_disomic_II	0.0157462905883747	0.465293573039645	0.120722512021653	3.2124704969945e-70	0.283676881171925	0.075700413423582	0.893789380492608
chr_3_trisomic_III	0.0587347014285348	0.726880300249341	0.245089822608811	2.52241227209342e-37	0.254715029646596	0.0465703557053409	0.893789380492608
chr_4_trisomic_II	0	0.129447784768861	0	2.58831786338616e-13	0.153234030527007	1.62026816452199e-08	0.893789380492608
chr_5_disomic_II	0	0.209785967735557	0	1.25459863557762e-70	0.0980392156862752	1.39096805248823e-70	0.893789380492608
chr_5_trisomic_II	0.00387913690904681	0.856181745523716	0.141287478233301	2.64721529591347e-83	0.269111793630024	0.0823033447692049	0.893789380492608
chr_6_trisomic_II	0	0.18774453082167	0	1.89087657136944e-53	0.0490196078431374	1.98834443587302e-53	0.893789380492608
chr_7_tetrasomic_II	0.00538595198176733	0.288434051982507	0.0642093374283421	1.06458446048305e-29	0.0921568606079186	0.0425665049225071	0.893789380492608
chr_9_trisomic_II	2.39441670049623e-07	0.261070493448936	0.0166856575123514	2.14735491546265e-32	0.0680661652856269	2.2985770926079e-32	0.893789380492608
chr_12_trisomic_II	0	0.207795252507954	0	6.44324288219385e-97	0.139100609756098	7.63643600852605e-97	0.893789380492608
chr_12_tetrasomic_II	0.0973722173501075	3.49987216582909	0.861556379517085	0.0692215177789552	0.837646798002995	0.54629645992732	0.893789380492608
chr_14_tetrasomic_II	0	0.328321633235317	0	6.01070896994255e-90	0.181203931203931	6.94988224649605e-90	0.893789380492608
chr_15_trisomic_II	0.0129885113501838	0.590084329494766	0.136787636584006	9.17525325867537e-52	0.23323679851219	1.97618416950036e-05	0.893789380492608
chr_16_trisomic_II	0.00691512145209297	1.10682705275741	0.194159533818763	1.3295371022222e-53	0.64218740585347	0.208304460706467	0.893789380492608
chr_17_trisomic_II	0.000867811638235286	0.451749337437591	0.0643164502260506	1.18372425522395e-53	0.337701323085035	0.0222789978960731	0.893789380492608
chr_18_disomic_II	0	0.545269629931285	0	5.60820248154146e-57	0.172413793198631	6.77657799852927e-57	0.893789380492608
chr_18_trisomic_II	0	0.822820138634181	0	4.03373596166196e-65	0.185185185187548	4.95049413476695e-65	0.893789380492608
chr_22_trisomic_II	0.0474669386716935	1.44149275146272	0.371219197225211	1.21501116885868e-40	0.892324164809829	0.51634679786847	0.893789380492608
