Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.137926912612164	0.404965499091667	0.251419674544104	0.164874758361393	0.277783830608849	0.218245526822942	0.409966364053901
chr_2_tetrasomic_II	0.13519551039552	0.390244126606958	0.244074610595249	0.169943393235333	0.264416145772764	0.221571838877539	0.409966364053901
chr_3_disomic_II	0.0367967370305823	0.391114991173203	0.148195899162838	0.0775220820096375	0.360545821776263	0.169126178862058	0.409966364053901
chr_4_tetrasomic_II	0.197185069384437	0.563837932821447	0.354094284764404	0.107696051226117	0.254471742130271	0.188646589270828	0.409966364053901
chr_5_tetrasomic_II	0.0550669827870581	0.283945611322306	0.139842579534381	0.0402212781951793	0.44171095081796	0.20001792718092	0.409966364053901
chr_6_tetrasomic_II	0.100657728606548	0.381571991940693	0.212627255620547	0.116410639254038	0.210204798645819	0.153373525863898	0.409966364053901
chr_7_trisomic_II	0.0441176834197471	1.1981464618997	0.341186173666069	8.6370463409651e-35	0.604596210568864	1.27475697895671e-27	0.409966364053901
chr_7_tetrasomic_II	0.126788813256668	0.479982863576513	0.267614584573629	0.0868601122863204	0.260064690950346	0.148330700007598	0.409966364053901
chr_8_tetrasomic_II	0.200383050822546	0.60508820167249	0.371140300172408	0.214967700771271	0.323836773511114	0.241815661976738	0.409966364053901
chr_9_trisomic_II	0.0792127064229655	0.549967976116609	0.242025383874516	0.0928134032693048	0.367866283096324	0.217458238814838	0.409966364053901
chr_9_tetrasomic_II	0.0263497541122229	0.616604153852871	0.183044441368442	0.000259887916009787	0.31353135853418	0.069647153384821	0.409966364053901
chr_10_disomic_II	0.011365348178368	0.403630717552107	0.106983782608456	0.0113287549070401	0.319415040538299	0.114281748565538	0.409966364053901
chr_10_trisomic_II	0.112532421096807	0.607486689829721	0.293911111161075	0.106400899267752	0.337304607685353	0.18332789877728	0.409966364053901
chr_12_tetrasomic_II	0.0969330042183593	0.598901186490005	0.275231393344445	0.0191424756190424	0.371382698056118	0.149434416936357	0.409966364053901
chr_14_disomic_II	0.0275177534441323	0.426239527672656	0.14301484205133	0.0576165136646142	0.466719844620191	0.197904723823669	0.409966364053901
chr_15_disomic_II	0.0627969763416696	0.674042688677229	0.25456082121006	0.169408825668437	0.63703890771858	0.391188039883058	0.409966364053901
chr_15_trisomic_II	0.0113885535834209	0.963536908826618	0.207709596854222	4.66177161274761e-18	0.991354745870838	0.457884942587186	0.409966364053901
chr_15_tetrasomic_II	0.000563672937366151	1.35611793112103	0.167825241903719	6.86627900206655e-32	0.87589023330955	0.27506465226895	0.409966364053901
chr_16_trisomic_II	0.0791628716110649	0.534685399374195	0.237698743837405	0.118979354392709	0.513225089098604	0.280543805765355	0.409966364053901
chr_17_disomic_II	0.0377953120284186	0.607049968690038	0.201413443469246	0.0210380553172568	0.531353676441051	0.230558121181285	0.409966364053901
chr_17_tetrasomic_II	0.000576743182164832	0.728707174498016	0.0982734915170904	2.18378878171831e-18	0.534626062488256	0.0023543090772341	0.409966364053901
chr_19_trisomic_II	0.0121634831529091	1.35285942834354	0.275179989110714	3.03125220588743e-22	0.650059753369944	0.269568575053746	0.409966364053901
chr_19_tetrasomic_II	0.0905706111770965	0.99176033710015	0.372057413380944	0.098366258023862	0.696214270158483	0.351405271397756	0.409966364053901
chr_20_trisomic_II	0	0.622519743059056	0	1.38055140546323e-189	0.333333333333333	2.07082710819484e-189	0.409966364053901
chr_21_tetrasomic_II	0.0531557734017167	0.874573877187442	0.288038601389569	6.75516044179867e-37	0.407820192280019	0.142737719366718	0.409966364053901
chr_22_trisomic_II	0.115238763328637	1.09876154336084	0.431988961871298	2.21038027952412e-48	0.809720630507906	0.33854404455462	0.409966364053901
