Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_III	0.00273983601604219	0.491977564448347	0.0881093799554193	3.75168015786216e-178	0.185185185185185	4.60433473919446e-178	0.950102677803711
chr_4_tetrasomic_IV	0	0.105629990609286	0	0	0.032258064516129	6.3120726274615e-308	0.950102677803711
chr_5_tetrasomic_III	0.0771440450488333	0.459205769744814	0.210806746340008	8.5849453599828e-63	0.118823865587455	0.0273626171988559	0.950102677803711
chr_8_trisomic_II	0.561477781996615	1.5166961917111	0.967099013680005	0.527649217994552	0.864417965244651	0.749456431675705	0.950102677803711
chr_9_tetrasomic_II	0.253778314749806	1.0456584098338	0.556068011439882	0.366673925674862	0.6442378219173	0.556557664734652	0.950102677803711
chr_10_tetrasomic_IV	0	0.152614759656513	0	0	0.0602409638554217	6.8777861232686e-308	0.950102677803711
chr_11_tetrasomic_II	0.270936572586979	1.00320599821656	0.557859615553363	0.372297847448621	0.633752147117371	0.512681689580724	0.950102677803711
chr_12_tetrasomic_III	0.00961797819440435	0.636473382326133	0.140817895523657	2.40835549493364e-107	0.0980392156862745	2.67013326612208e-107	0.950102677803711
chr_13_tetrasomic_II	0.490944510806868	1.60488832453609	0.941177982521534	0.545691091892542	0.734576039812994	0.644178321600495	0.950102677803711
chr_14_tetrasomic_III	0.0172961027722254	0.476278557296109	0.131815442285672	1.49823918189452e-105	0.193429460456048	0.0604190021296159	0.950102677803711
chr_15_trisomic_II	0.301948261098696	1.35336262035005	0.695259031322584	0.310438225636411	1	0.750159604350298	0.950102677803711
chr_16_trisomic_II	0.329219917544729	1.42693526186588	0.743169841214466	0.57380475227387	1	0.888313097553682	0.950102677803711
chr_20_tetrasomic_II	0.366535455186944	1.7023903671284	0.862014022658914	0.500151700035204	0.830852738825969	0.667746751157304	0.950102677803711
chr_21_trisomic_III	0	0.602990897015181	0	0	0.185185185185185	5.08967741814501e-308	0.950102677803711
chr_22_trisomic_III	0	0.583224218094118	0	0	0.357142857142857	5.33035667767422e-308	0.950102677803711
