Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_trisomic_II	0.235056149665873	0.580347449033088	0.377475616020794	0.0973827077142166	0.72641224171519	0.422458952328439	0.815258020935866
chr_2_tetrasomic_II	0.333678692189484	0.72043633988719	0.497824975507073	0.282175209052568	0.412818001005751	0.34893825985689	0.815258020935866
chr_3_trisomic_II	0.323381739925704	0.745328946575251	0.499987804350756	0.299965749697119	0.542482390454327	0.430635033434857	0.815258020935866
chr_4_tetrasomic_II	0.313460614066024	0.738169222919178	0.490410079408747	0.279956823661642	0.377851711486252	0.311852086355245	0.815258020935866
chr_5_trisomic_II	0.304936799906421	0.739997824103832	0.485043541123521	0.228816851598919	0.68386597628359	0.454203131165575	0.815258020935866
chr_6_tetrasomic_II	0.269394915305612	0.692029652524637	0.442250137850253	0.215043642228104	0.39682020686394	0.318270447889672	0.815258020935866
chr_7_trisomic_II	0.160259120060028	0.522713286275851	0.301144349187448	0.04664741565236	0.372520188133378	0.183742407476571	0.815258020935866
chr_8_trisomic_II	0.300125304677787	0.801469697008361	0.503485190968835	0.218914204160659	0.67377056387475	0.51675104220802	0.815258020935866
chr_9_trisomic_II	0.186120695957335	0.658023132291822	0.366418071443949	0.236378110842243	0.480393760211712	0.345462800977526	0.815258020935866
chr_10_trisomic_II	0.162793398749175	0.569491931754576	0.318530321855736	0.0861734309151758	0.387882547937222	0.195544021393171	0.815258020935866
chr_11_trisomic_II	0.24862163847858	0.722799652905529	0.437512047563914	0.217974365623955	0.386934832967472	0.34199774413541	0.815258020935866
chr_12_tetrasomic_II	0.267639569243295	0.754680428576122	0.462921050162839	0.23789341185256	0.358167064700426	0.338834747372126	0.815258020935866
chr_13_trisomic_II	0.122707364501385	0.565834613113281	0.282656824243895	0.112961259663375	0.328549171297927	0.203595942554708	0.815258020935866
chr_14_tetrasomic_II	0.316527997747726	0.979199053329881	0.577031702697652	0.244377105406248	0.515753803460032	0.376177859974542	0.815258020935866
chr_15_trisomic_II	0.0648565392990398	0.493691961432659	0.203896458101224	0.0280136837202197	0.325391171044519	0.12827712790417	0.815258020935866
chr_16_tetrasomic_II	0.233771059402322	0.885234901448833	0.479046288572288	0.260737302496327	0.490595295082129	0.361639922738745	0.815258020935866
chr_17_disomic_II	0.0354031472152043	1.22302472507724	0.31668731511711	0.0288837348232569	0.813195678404826	0.428138055543923	0.815258020935866
chr_18_tetrasomic_II	0.308957383402608	1.03924538191009	0.590958281829429	0.257321563378251	0.495202311753721	0.427856529576146	0.815258020935866
chr_19_trisomic_II	0.0294497162092487	0.488464905185822	0.155686215637377	5.68181821174737e-42	0.491850603589023	0.130978572599806	0.815258020935866
chr_20_disomic_II	0.111625937056864	0.988013363025719	0.386777243929321	0.11313416943964	0.573437522068714	0.285343375265421	0.815258020935866
chr_20_trisomic_II	0.105364356227175	1.27279287690493	0.448492987303795	0.16474172981943	0.670785508617905	0.341139480333839	0.815258020935866
chr_21_trisomic_II	0.00508328903802104	0.568416432207625	0.11198354316176	2.60165108304492e-54	0.264443094474144	0.0850125278049371	0.815258020935866
chr_22_tetrasomic_II	0.103120395016262	0.988499683685718	0.376416920643816	0.109044894896805	0.503646106567615	0.333057021828111	0.815258020935866
