Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.071345136316484	0.360748400585037	0.174628730193699	0.0921062845065062	0.174527040864694	0.142318711885781	0.626147635366283
chr_2_tetrasomic_II	0.116826532027015	0.44270512066347	0.240473697014189	0.12159610623311	0.290653346242052	0.229319825419858	0.626147635366283
chr_3_tetrasomic_II	0.1540051830842	0.559089221207303	0.309109420615792	0.201813058578736	0.386153755686093	0.263152732745737	0.626147635366283
chr_4_tetrasomic_II	0.123172491612392	0.509371775751904	0.267014992237606	0.120749894920887	0.290896159527321	0.219859377187112	0.626147635366283
chr_5_tetrasomic_II	0.0873100082115776	0.447539615612612	0.215498111587668	0.150352374268638	0.244717819211169	0.170538591916029	0.626147635366283
chr_6_tetrasomic_II	0.194202272875234	0.679965487299229	0.381630063629661	0.126100692903889	0.343306751592611	0.232454958842902	0.626147635366283
chr_7_tetrasomic_II	0.105927475192676	0.52604974453763	0.256437610537196	0.0660993137206612	0.259756891657682	0.179689081306176	0.626147635366283
chr_8_tetrasomic_II	0.258847990260823	0.858539083895054	0.492903896280118	0.236561149105896	0.442846634235	0.361837987975871	0.626147635366283
chr_9_tetrasomic_II	0.160881090460987	0.7675867003938	0.38009309544402	0.220066726512424	0.40752336136788	0.269694432841243	0.626147635366283
chr_10_tetrasomic_II	0.126401299900416	0.62772544517738	0.306002264816555	0.183592575680747	0.312902584997996	0.247844013264266	0.626147635366283
chr_11_tetrasomic_II	0.102819676384993	0.571871781684855	0.266861644059295	0.123640777831238	0.275959749038412	0.208107687553384	0.626147635366283
chr_12_tetrasomic_II	0.0969425600825223	1.33765017825611	0.455143881953499	0.37469228110414	0.949553046997299	0.468365351380175	0.626147635366283
chr_12_tetrasomic_III	0.247942458918183	1.00856917378982	0.532236999924613	1.71966556442531e-25	0.133226704213871	1.86062175823066e-25	0.626147635366283
chr_13_tetrasomic_II	0.0235734161042012	0.441652133237054	0.13687691880614	0.040176397668425	0.225286989132287	0.11042761328577	0.626147635366283
chr_14_trisomic_II	0.181463487319248	0.916561610999047	0.44386878734969	0.159535344458135	0.590870958704224	0.340173329427203	0.626147635366283
chr_15_tetrasomic_II	0.0778706735089253	0.716571345644311	0.278628833563565	0.0711995636234041	0.504804532432281	0.254917940888324	0.626147635366283
chr_16_trisomic_II	0.0745575831187792	0.716507813557083	0.274498230489728	0.0379058962745108	0.393076183631229	0.251720101728077	0.626147635366283
chr_17_tetrasomic_II	0.156749768958741	0.922700148522765	0.421417390153679	0.333792478280092	0.612595012656046	0.463898750565155	0.626147635366283
chr_18_trisomic_II	7.84924940628642e-07	1.15117392483052	0.0772559098028233	4.01605421396877e-80	0.750767100535324	9.58909871166625e-15	0.626147635366283
chr_18_tetrasomic_II	0.188120925134904	1.31443648189596	0.563398004476791	0.228568390918456	0.642309334425889	0.453603276751975	0.626147635366283
chr_19_tetrasomic_II	0.207536593839305	1.26150308378493	0.56925076083734	0.223583505667856	0.537703437775477	0.327818203959423	0.626147635366283
chr_20_tetrasomic_II	0.0892134464175447	0.89775381243524	0.3386078698927	0.139074565139439	0.434189933706814	0.33498950739837	0.626147635366283
chr_22_tetrasomic_II	0.00159057612886714	0.78854662424313	0.120240298790662	2.79634675084266e-39	0.333405556566115	0.11975844166311	0.626147635366283
