Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.334993248341979	2.43553672549334	0.990193349236878	0.407707975952149	0.969093720477953	0.87387502125892	-0.226117009070482
chr_2_tetrasomic_II	0.559664238286688	2.95344040358345	1.35970057272406	0.692682886806105	0.978916822242005	0.909049045177267	-0.226117009070482
chr_3_tetrasomic_II	0.274899629572583	2.43583250894548	0.92071936318983	0.352271018917537	0.847445265217029	0.718713878643173	-0.226117009070482
chr_4_tetrasomic_II	0.0161987807950043	1.33562896347224	0.265662569867741	0.0325602467303829	0.88053966793906	0.473201098910658	-0.226117009070482
chr_5_tetrasomic_II	0.142124186857389	2.11947009634866	0.670475551067143	0.0209150678847131	1	0.918766776546835	-0.226117009070482
chr_6_tetrasomic_II	0.224190723921439	2.51169262118626	0.874088524942512	0.241943565374299	0.938818255236217	0.764673766173856	-0.226117009070482
chr_8_tetrasomic_II	0.227527772951635	2.83248468373769	0.951024162206483	0.343501731907277	0.99428570815202	0.876176429268664	-0.226117009070482
chr_9_tetrasomic_II	0.400087724924975	4.05743090237814	1.46172047869198	0.353491295766675	0.983431860399321	0.743734374719206	-0.226117009070482
chr_10_tetrasomic_II	0.30919515794407	3.3161570168464	1.17156584708279	0.557467264834406	0.996977478132532	0.84277417711111	-0.226117009070482
chr_11_tetrasomic_II	0.148364587596184	2.67318310126504	0.796411180887162	0.0618265591896044	0.995585345028256	0.787022551455267	-0.226117009070482
chr_12_tetrasomic_II	0.120660459656671	2.53226454772749	0.720054064922881	0.133580152319472	0.969837031190009	0.868463400905627	-0.226117009070482
chr_13_tetrasomic_II	0.0564144088574383	2.81769903302053	0.631448716265138	0.169901191741582	0.907708670730966	0.559459148103603	-0.226117009070482
chr_14_tetrasomic_II	0.0085809919050649	2.50168936171485	0.385994742155458	0.0122157264972921	0.983719383604973	0.814681866459089	-0.226117009070482
chr_15_tetrasomic_II	0.0680020150252996	3.50902130861454	0.780004020614048	8.0603614034763e-08	0.997154369827895	0.800607828213634	-0.226117009070482
chr_16_tetrasomic_II	0.00019162395085103	2.41648369680032	0.222217232404014	0.0526954363510716	1	1	-0.226117009070482
chr_17_tetrasomic_II	0.0927757458123191	3.66607574961296	0.872456278454906	0.44351476512948	1	1	-0.226117009070482
chr_18_tetrasomic_II	0.142950018845656	4.12138105142358	1.06855970484318	0.119869421845637	0.814980135456703	0.57443991258103	-0.226117009070482
chr_19_tetrasomic_II	0.0577374348486378	4.54847234292261	0.91412753702832	0.374998075547926	1	1	-0.226117009070482
chr_20_tetrasomic_II	0.158445540111961	5.03385936435052	1.27037114855187	0.00159191164221852	0.999479054272865	0.745005949615101	-0.226117009070482
chr_21_tetrasomic_II	0.0958983528129149	7.55473475129054	1.51831000618156	0.115216082015916	0.786615141657543	0.359499495942598	-0.226117009070482
chr_22_tetrasomic_II	0.000421423599072793	5.3143839905378	0.488705015421047	1.60016213366526e-05	1	1	-0.226117009070482
