Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.313752428633885	1.48727781254614	0.747673099672729	0.222978359826375	0.423200122161447	0.305855909710336	0.911119412193394
chr_2_tetrasomic_II	0.0948844447425369	0.89800500880246	0.34779596252621	0.00744117778566987	0.352654071671914	0.196115193834264	0.911119412193394
chr_3_tetrasomic_II	0.218820617073736	1.35012559207042	0.611861632483765	0.0326782297764321	0.58503364365126	0.263722652135508	0.911119412193394
chr_4_tetrasomic_II	0.12695710774553	1.11866700145984	0.444358661250755	0.0125873099243501	0.479263668224451	0.257425278335841	0.911119412193394
chr_5_tetrasomic_II	0.0104577073820818	0.679265444237667	0.150936241722811	3.87452979924593e-29	0.386394699282293	0.0426876635274038	0.911119412193394
chr_6_tetrasomic_II	0.147355013935865	1.26537306516664	0.507285461615068	0.00162464296103513	0.415118232376472	0.169752964164275	0.911119412193394
chr_8_trisomic_II	0.0903171889460679	1.21420226962157	0.417547672782516	1.80538832294146e-10	0.531501314366459	0.122420912312728	0.911119412193394
chr_9_tetrasomic_II	0.0522022246964427	1.29595331635124	0.369440867181076	0.0146250039585093	0.503608024501212	0.257694826130564	0.911119412193394
chr_10_trisomic_II	0.0283268954865503	1.00664210389289	0.259962454518855	2.79028040334917e-61	0.377491129635875	0.0327133338081039	0.911119412193394
chr_11_trisomic_II	0.0124739756705313	0.889433770044686	0.193406700022085	0.0197800834335061	0.39062147780817	0.103052423179248	0.911119412193394
chr_12_tetrasomic_II	0.0508035115904233	1.11546090291429	0.329515926741527	0.0471052195978766	0.357915771700145	0.172904416945396	0.911119412193394
chr_13_trisomic_II	0.159854536373056	1.89070004669497	0.678321571764583	0.150990580903479	0.694141099506318	0.400672679459019	0.911119412193394
chr_14_tetrasomic_II	0.00352080083317968	1.12960993676341	0.181841224875764	4.77854203742085e-34	0.386689010599655	0.113125254208247	0.911119412193394
chr_15_tetrasomic_II	0.131057374475986	2.09390016022795	0.681322777181631	0.189541658995103	0.849040810443711	0.516286773754867	0.911119412193394
chr_16_tetrasomic_II	0.01082990671352	1.41392630309097	0.269683194018704	2.58482773190146e-23	0.310412200531672	0.134617774423484	0.911119412193394
chr_17_disomic_II	0	3.51094077803168	0	1.34986869258042e-43	0.838166886509243	0.0882827652506663	0.911119412193394
chr_18_tetrasomic_II	3.3698776839605e-05	1.10067169308464	0.0979512623897987	9.61322305420374e-41	0.333517759085695	0.019357551381525	0.911119412193394
chr_19_tetrasomic_II	0.026565424373004	2.05411743830508	0.438489212337538	5.75919230942362e-38	0.599220881372441	0.203444823428866	0.911119412193394
chr_20_tetrasomic_II	0.000433549642952508	1.47556756065227	0.168100681556436	2.09308306363422e-49	0.433495905424802	0.0898797505921465	0.911119412193394
chr_21_tetrasomic_II	0.0160445942557763	3.08763769263556	0.545528239755812	2.43350422450366e-36	0.647724170634984	0.268706514522835	0.911119412193394
chr_22_tetrasomic_II	0.180660128429961	4.17352615861937	1.21471241187329	0.29026293528731	0.922231890092529	0.626496986410278	0.911119412193394
