Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.142502171206793	0.539450623232184	0.290932126430258	0.146286979046307	0.37678278213499	0.231319333439448	0.914131376038076
chr_2_tetrasomic_II	0.0811349494213338	0.574351544030881	0.242787212686625	0.0694761505444529	0.329892888961117	0.202479400321249	0.914131376038076
chr_3_trisomic_II	0.0279492250904468	0.447561920349641	0.143815456156786	1.28824130434948e-58	0.460875954414627	0.136182475695946	0.914131376038076
chr_3_tetrasomic_II	0.161272714214883	0.960395115065926	0.432934558349934	0.0601461417473518	0.583652724451432	0.369136788741753	0.914131376038076
chr_4_trisomic_II	0.144160331847742	1.93418546901632	0.656965260255651	0.210102239027545	1	0.830409110331923	0.914131376038076
chr_4_tetrasomic_II	0.281887296605459	1.01835604063923	0.559970241460831	0.199388810389776	0.457342315993763	0.352822862158167	0.914131376038076
chr_5_trisomic_II	0.00903131651423447	1.47643187775923	0.269170047583373	0.0368971448451291	0.645318644811326	0.254535288673117	0.914131376038076
chr_5_tetrasomic_II	0.105042204733371	0.561206544766769	0.263709522327414	0.163716397916567	0.319536398142427	0.215151671074899	0.914131376038076
chr_6_tetrasomic_II	0.155336491380344	0.644803734085125	0.33486853774015	0.162206414545367	0.343915732276507	0.253693922736458	0.914131376038076
chr_7_tetrasomic_II	0.0378145614318616	0.558513248034911	0.184027173887175	0.0665901451669159	0.319854020596073	0.135827384956006	0.914131376038076
chr_8_trisomic_II	0	0.815194067215293	0	9.9624889717371e-90	0.454545454545455	1.82645631148514e-89	0.914131376038076
chr_8_tetrasomic_II	0.0245540767512107	0.435951814349312	0.135752839774912	0.0609557708351606	0.211733551200755	0.082209380002508	0.914131376038076
chr_9_tetrasomic_II	0.127008006233669	1.09423718945968	0.431128566148372	0.0898935514765001	0.465952468639786	0.269316960929613	0.914131376038076
chr_10_tetrasomic_II	0.134682360157005	0.690947608323	0.32983066195652	0.197801196419893	0.40483046984548	0.27481754903811	0.914131376038076
chr_11_tetrasomic_II	0.133425804364042	0.686290065543969	0.327274293885884	0.141343194734218	0.440323143362508	0.281960558607979	0.914131376038076
chr_12_tetrasomic_II	0.110180417241265	0.722063703316636	0.314023180786901	0.0442860182889272	0.464166600018334	0.237768359706571	0.914131376038076
chr_13_tetrasomic_II	0.10712809160011	0.749497338460862	0.318189003349866	0.0618257690038775	0.578792348426571	0.264868729441078	0.914131376038076
chr_14_tetrasomic_II	0.130657689788781	0.856260828538138	0.372385078665092	0.107948285326736	0.511320888908171	0.323743942386943	0.914131376038076
chr_15_tetrasomic_II	0.0287994711877616	0.597811600808446	0.177741689117176	0.0088217695647913	0.432728258540056	0.191214516514818	0.914131376038076
chr_16_tetrasomic_II	0.140077129222667	0.96538737679594	0.412110050726386	0.175696741206379	0.461748194311169	0.335705281978396	0.914131376038076
chr_17_tetrasomic_II	0.128052943838187	0.924290037397128	0.387949300406595	0.0819716002251535	0.567311051103891	0.283102997691184	0.914131376038076
chr_18_tetrasomic_II	0	1.69484066927219	0	6.28554430339426e-84	0.333333333333493	9.42831645509139e-84	0.914131376038076
chr_19_tetrasomic_II	0.0436941233279892	0.845662449744993	0.256648030465166	0.12511766430797	0.481395829556055	0.306909795747241	0.914131376038076
chr_20_trisomic_II	0	1.83713405168211	0	5.00802371475688e-229	0.454545454545455	9.18137681038762e-229	0.914131376038076
chr_20_tetrasomic_II	0.00672828032238877	0.719127163389923	0.142750368012436	1.5564194971293e-34	0.359958118851213	0.167591888303004	0.914131376038076
chr_21_tetrasomic_II	0.0557377757819526	1.33651236784644	0.381280271383668	0.147246029315481	0.699713691627028	0.368225581155312	0.914131376038076
chr_22_tetrasomic_II	0	0.613300750159786	0	2.43026534580452e-83	0.263157894736842	3.29821725502041e-83	0.914131376038076
