Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	2.02393274891786e-06	0.272224013019767	0.0207630052811292	6.83986597028235e-07	0.192478023432196	1.24659758968594e-06	0.888281524070032
chr_2_tetrasomic_II	0.0434228471419213	0.555896147488306	0.187038275167819	0.0135888894874039	0.296996660401956	0.116945802007217	0.888281524070032
chr_3_tetrasomic_II	0.0160611839833134	0.511768618461977	0.131403179046934	6.38689975496068e-10	0.129384266866903	0.0577423943290267	0.888281524070032
chr_4_tetrasomic_II	0	0.267140460547331	0	1.12918167839001e-58	0.0632911406048513	1.20547773774069e-58	0.888281524070032
chr_5_tetrasomic_II	0.00396112676693928	0.462292871391212	0.0874001148070572	9.43268418404612e-28	0.179046619569599	0.039231456447942	0.888281524070032
chr_6_tetrasomic_II	0.000260355755593094	0.404298172494609	0.0495853537351974	0.00688412737044544	0.139713016448865	0.0381965721497462	0.888281524070032
chr_7_tetrasomic_II	0.0117341257686259	0.595131593334344	0.135669761877402	0.00159615458723136	0.283675738168232	0.0885367182847108	0.888281524070032
chr_8_trisomic_II	0.0254736768024998	1.13620304159089	0.267368555299504	1.75201259588946e-10	0.670586374853878	0.124351756889671	0.888281524070032
chr_8_tetrasomic_II	3.6703478221816e-06	1.00116780792953	0.072047634472785	3.22300722005842e-28	0.42083873119903	0.0730268387926025	0.888281524070032
chr_9_tetrasomic_II	0.0531130381129561	1.03843185399422	0.306156985846465	0.0174032018379314	0.573165436241198	0.222883243944486	0.888281524070032
chr_10_tetrasomic_II	0.0107306336702092	0.680409452977942	0.147070856699091	0.00354065496531785	0.315734432328159	0.0760844016310806	0.888281524070032
chr_11_disomic_II	0	1.02155766668003	0	0	0.277777777777778	4.56282816153861e-308	0.888281524070032
chr_12_tetrasomic_II	0.0136477985504156	0.697136382791639	0.158647904564109	0.0116359999728746	0.2942981223856	0.11669984023804	0.888281524070032
chr_13_tetrasomic_II	0	0.520230949668614	0	5.28488969594098e-50	0.119834712218693	1.3019367776206e-41	0.888281524070032
chr_14_tetrasomic_II	0.000198314405393835	0.754250295623616	0.0824367917874642	4.59126273810776e-44	0.418509041172487	0.103240383660727	0.888281524070032
chr_15_tetrasomic_II	9.80393663389358e-05	0.828628952925491	0.0825564576070721	0.0197439041605927	0.510578354244464	0.12808659226682	0.888281524070032
chr_16_tetrasomic_II	1.27835150739775e-13	0.708928023341166	0.0217773762403837	9.43280275080706e-33	0.359166758347577	1.15766215578087e-32	0.888281524070032
chr_17_trisomic_III	0	2.39622931627882	0	0	0.833333333333333	3.33854998580485e-308	0.888281524070032
chr_18_tetrasomic_II	0	0.677194658107907	0	1.72949548737519e-116	0.208333333333333	2.18462587878972e-116	0.888281524070032
chr_19_tetrasomic_II	1.76272644046781e-13	0.977545036635403	0.0300289526634836	1.1681855747814e-36	0.250008732139629	4.30381583207357e-22	0.888281524070032
chr_20_tetrasomic_II	0.000621261915869179	1.14064551371595	0.136771778697909	1.89706196448535e-33	0.470332908246657	0.132063062980742	0.888281524070032
chr_21_tetrasomic_II	0	1.50106589252595	0	5.46422109312043e-67	0.29411764705947	7.74097988192061e-67	0.888281524070032
chr_22_tetrasomic_II	0.0315491141984861	2.48214434508197	0.510760881255328	2.2037712988978e-18	0.803341429644565	0.212904906070251	0.888281524070032
