Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.170642057538954	0.552821516064549	0.318468428125364	0.0750846529441391	0.418809975424794	0.245405050431662	0.842515612386543
chr_2_tetrasomic_II	0.206202771047052	0.602508673948773	0.362745382114948	0.135284471199641	0.313443063160883	0.224150337325783	0.842515612386543
chr_3_tetrasomic_II	0.192299466440644	0.628454111566933	0.360702225986419	0.209495828580146	0.348960443575034	0.24556646186854	0.842515612386543
chr_4_tetrasomic_II	0.224676681853283	0.695444325704002	0.40846898144407	0.0626873921547371	0.446679504262824	0.201086565109779	0.842515612386543
chr_5_tetrasomic_II	0.253523682859131	0.767326701402658	0.455034340821566	0.153147713977554	0.38855805579137	0.286460585838391	0.842515612386543
chr_6_tetrasomic_II	0.141532955510431	0.570725822881473	0.300229753718876	0.0576131752125595	0.299647344249814	0.110766068055943	0.842515612386543
chr_7_tetrasomic_II	0.205133586777385	0.723975519518723	0.40232953904655	0.0618230740750713	0.528208709073505	0.257563157796246	0.842515612386543
chr_8_tetrasomic_II	0.10579876209249	0.548528674565673	0.261154172007399	0.0331448861794872	0.37262509866199	0.111939746124268	0.842515612386543
chr_9_tetrasomic_II	0.146432480797838	0.724640290992095	0.35131246074885	0.168863017139982	0.385185697595448	0.283040523681319	0.842515612386543
chr_10_tetrasomic_II	0.270494744821388	0.910413860885829	0.516088488231167	0.237670693928354	0.445546543883548	0.351892373719572	0.842515612386543
chr_11_tetrasomic_II	0.247452340143084	0.864673187817235	0.482519876623111	0.0774478792327006	0.442480359472937	0.292894820227152	0.842515612386543
chr_12_tetrasomic_II	0.181947844254929	0.730094587652115	0.384835353058127	0.17629086957274	0.502355671840355	0.289745478028894	0.842515612386543
chr_13_tetrasomic_II	0.0936108203560762	0.648471143692227	0.276838447933109	0.0724271609374713	0.301354161649164	0.185777184588369	0.842515612386543
chr_14_trisomic_II	0.0575005465114879	0.579445278194349	0.216827593128417	0.0218166088156823	0.449917351999871	0.172466684485733	0.842515612386543
chr_15_tetrasomic_II	0.133794858774237	0.851875229487283	0.37515644882166	0.0883742812739306	0.413357910931782	0.230651142871535	0.842515612386543
chr_16_trisomic_II	0.143892908099572	0.884186763156334	0.394582706585133	0.0441164295307175	0.491589508515744	0.261534131477654	0.842515612386543
chr_17_tetrasomic_II	0.168044304366629	0.931741678283857	0.432290300811475	0.164595162751701	0.441602401860009	0.328906960960457	0.842515612386543
chr_18_tetrasomic_II	0.329667270176944	1.30967718890155	0.693153832528178	0.305348990656413	0.601547961593211	0.473251946020992	0.842515612386543
chr_19_tetrasomic_II	0.0691571297312809	0.863320697682301	0.300984161945694	0.0963981975560492	0.463659169945727	0.239225667004073	0.842515612386543
chr_20_tetrasomic_II	0.0325475325891546	0.675120336064785	0.201490549329658	0.0122281811105768	0.295891666432054	0.143806774468766	0.842515612386543
chr_21_tetrasomic_II	0.193519712748919	1.67487684595499	0.660363051728641	0.0789847789174029	0.426478552507819	0.297796594102075	0.842515612386543
chr_22_tetrasomic_II	0.143871927959929	1.48956383762698	0.552336151361812	0.257164364583809	0.62111013858965	0.431570694929061	0.842515612386543
