Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_tetrasomic_II	0.354165026152492	0.934946025606332	0.572238705964083	0.542485405129852	0.798532597347988	0.704208357862845	0.434320044042119
chr_2_tetrasomic_III	0.416249522828831	1.17534584697733	0.698432951449894	0.585246539647506	0.862455625712378	0.719890495316373	0.434320044042119
chr_3_disomic_II	0.322665590290921	1.00157323093196	0.571273024611597	0.560098114225369	0.858763860998306	0.706518360096523	0.434320044042119
chr_4_tetrasomic_II	0.662204828273652	1.26487847635347	0.896530832113507	0.623201219902261	0.75943316452264	0.745107212419129	0.434320044042119
chr_5_tetrasomic_II	0.55848890674324	1.15851114083995	0.7904099799482	0.44331713662538	0.95207220809522	0.800937508167463	0.434320044042119
chr_6_tetrasomic_II	0.593216966122106	1.19540329989544	0.826533427565379	0.570446901658547	0.742379615015945	0.66563006068161	0.434320044042119
chr_7_tetrasomic_II	0.497807151734157	1.07619501162391	0.720489890631462	0.574017857816811	0.739843287894808	0.690117814078116	0.434320044042119
chr_8_disomic_II	0.322338496452298	2.3169172982287	0.946774405771108	0.234495395903325	0.904702919474119	0.605215270631615	0.434320044042119
chr_8_tetrasomic_III	0.723162730977182	1.58937629681014	1.05608859355607	0.690873281542775	0.938456127826418	0.813138546964474	0.434320044042119
chr_9_tetrasomic_II	0.491175678985727	1.18244931630572	0.754027118849278	0.686669546323973	0.835817855430366	0.789498869385131	0.434320044042119
chr_10_trisomic_II	0.326935227881485	1.02278594047321	0.581420452910374	0.264270608840512	0.578407638117892	0.467201235079392	0.434320044042119
chr_11_trisomic_II	0.479924037614635	1.14432018346801	0.732864242613696	0.600961492633891	0.881198965446066	0.71508046832124	0.434320044042119
chr_12_tetrasomic_II	0.5230990644198	1.16709014873756	0.770211267577938	0.576380964185286	0.750380804922193	0.68696801131749	0.434320044042119
chr_14_tetrasomic_II	0.406054465221089	1.13176342856206	0.676362018265854	0.540881134170804	0.849702562803191	0.731174241456288	0.434320044042119
chr_15_tetrasomic_II	0.35179849149925	1.08715412583311	0.621272557681791	0.545590271171174	0.752083901747886	0.625567781433105	0.434320044042119
chr_16_tetrasomic_II	0.341261505416172	1.07721983976299	0.610017098491518	0.477610518942464	0.74628558215473	0.6448769140621	0.434320044042119
chr_17_disomic_II	0.301670314845089	1.58034380781984	0.72761235164576	0.221101212010042	0.896044477708809	0.630702132968441	0.434320044042119
chr_18_tetrasomic_II	0.576070941921279	1.49870105705209	0.92322832404817	0.656796823577093	0.798344528230197	0.735833687718971	0.434320044042119
chr_19_tetrasomic_II	0.547995803776838	1.61635077935118	0.942447130445116	0.358976298356979	0.555005303425542	0.427104682106092	0.434320044042119
chr_20_trisomic_II	0.0277218979516789	1.46612873851702	0.330499495592154	9.00716602856652e-48	0.870012412153198	0.365012509261717	0.434320044042119
chr_20_tetrasomic_II	0.300929481634558	1.42567703234213	0.682856639132802	0.338805250516448	0.693866721130101	0.540063238979656	0.434320044042119
chr_21_trisomic_II	0.223929179542428	1.32686517805951	0.582649542270065	0.0794343159545972	0.5422265741531	0.349003962998047	0.434320044042119
chr_22_trisomic_II	0.246602163778655	1.34397169389138	0.609369811210726	0.165694317075314	0.953916946860973	0.718549285529574	0.434320044042119
