Segment	Lachesis_min	Lachesis_max	Lachesis_mean	MutationTimer_min	MutationTimer_max	MutationTimer_mean	Cor_coeff
chr_1_trisomic_II	0.035335351115834	0.686141902183132	0.209321539940282	7.5008091746115e-34	0.339173861835818	0.155121480840504	0.943731206567677
chr_1_tetrasomic_II	0.0282434462414492	0.386511036950197	0.131264962357511	0.0219883733541156	0.169279477044034	0.069188557889734	0.943731206567677
chr_2_trisomic_II	0.0270880803305312	0.390685544607377	0.130496374929522	0.0402613376422319	0.203965815588757	0.0821016003142543	0.943731206567677
chr_3_tetrasomic_II	0.0482547538426402	0.37534377609174	0.154294805140876	0.0298249526777775	0.181852024176659	0.0841644194551319	0.943731206567677
chr_5_trisomic_II	0.0355317385748346	0.363653808326081	0.135859432339595	0.0204261978978705	0.29844813136527	0.106237203908409	0.943731206567677
chr_6_tetrasomic_II	0.111222545531022	0.575445771074402	0.275487870575277	0.0712276784034308	0.205768445762493	0.143138153518525	0.943731206567677
chr_8_tetrasomic_II	0.00108729258346753	0.787996227703275	0.11219343970848	3.61209210217215e-28	0.324944334873167	0.056047398424594	0.943731206567677
chr_9_trisomic_II	0.0977495571744543	0.819271613543528	0.327957715413386	0.043260988752085	0.538575006464534	0.17152738256715	0.943731206567677
chr_9_tetrasomic_III	0.0082540621854711	1.53422307588067	0.274641755153023	3.57417899305116e-39	0.725639475701678	0.278390626874823	0.943731206567677
chr_10_trisomic_II	0	2.05398009247483	0	4.12729956558605e-308	0.416666666666667	7.0753706838618e-308	0.943731206567677
chr_10_tetrasomic_II	0.0317617144021106	0.46914619755651	0.155535463616912	0.0351568340250723	0.22002319527763	0.125466829256699	0.943731206567677
chr_11_tetrasomic_II	0.094387827482034	0.839122575527063	0.329031245048241	0.0592029998911818	0.304564516478698	0.197233266880748	0.943731206567677
chr_13_trisomic_II	0.100742791603084	0.771457763836962	0.318912982289472	0.0808123378144145	0.467966035567567	0.259161507901302	0.943731206567677
chr_14_tetrasomic_II	0.023737790403882	0.553856012457682	0.160216833564206	0.000163697363619429	0.276158752874515	0.078567339480797	0.943731206567677
chr_15_tetrasomic_II	0.00953980643727541	0.529988452739409	0.12241406587863	4.89518403291106e-24	0.230379431836977	0.0921489129868404	0.943731206567677
chr_16_trisomic_II	0.0693510230396693	1.61811526797922	0.468080690190819	0.130771486627182	0.735265606838721	0.372761234074497	0.943731206567677
chr_17_disomic_II	0	1.21496778179364	0	0	0.555555555555556	4.58113605657064e-308	0.943731206567677
chr_18_tetrasomic_II	0.0578480743335213	0.776195467904497	0.265270002350866	0.0693129673671483	0.346449376487033	0.189313194886311	0.943731206567677
chr_19_tetrasomic_II	0.00158926927107504	0.601730485608205	0.0949631699013249	3.05940156911987e-32	0.216249852275492	0.0438046649434696	0.943731206567677
chr_20_tetrasomic_II	0	0.385152712972452	0	6.74657159098358e-54	0.112761318146739	3.28841588749941e-38	0.943731206567677
chr_21_tetrasomic_II	0.0160339119777529	1.18716915300064	0.256666821665976	0.0552249952343118	0.391299254184474	0.146788047485821	0.943731206567677
chr_22_trisomic_II	0	0.659244917798009	0	2.69637495738634e-192	0.277777777777778	3.73344224868877e-192	0.943731206567677
